Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
173,7000,258,191.042,125.027,66.768,93.2233,0,157.658,171.639,157.658,78.4153,224.426,78.4153,224.426,171.639
174,7040,258,191.042,125.027,66.768,93.2233,0,157.658,171.639,157.658,78.4153,224.426,78.4153,224.426,171.639
175,7080,258,191.042,125.027,66.768,93.2233,0,157.658,171.639,157.658,78.4153,224.426,78.4153,224.426,171.639
176,7120,257,190.743,127.409,67.2182,93.8518,0,157.134,174.335,157.134,80.4835,224.352,80.4835,224.352,174.335
177,7160,252,190.511,127.792,67.1582,93.768,0,156.932,174.676,156.932,80.9079,224.09,80.9079,224.09,174.676
178,7200,254,190.456,128.348,67.3897,94.0913,0,156.761,175.394,156.761,81.3022,224.151,81.3022,224.151,175.394
179,7240,252,190.58,128.881,67.5024,94.2486,0,156.829,176.005,156.829,81.7567,224.331,81.7567,224.331,176.005
180,7280,252,190.554,128.898,67.5424,94.3045,0,156.783,176.05,156.783,81.7454,224.325,81.7454,224.325,176.05
181,7320,256,190.794,129.996,67.6073,94.395,0,156.991,177.193,156.991,82.7981,224.598,82.7981,224.598,177.193
182,7360,261,190.96,130.62,67.5674,94.3394,0,157.176,177.79,157.176,83.4503,224.744,83.4503,224.744,177.79
183,7400,262,190.97,131.456,67.2467,93.8916,0,157.347,178.401,157.347,84.5099,224.594,84.5099,224.594,178.401
184,7440,259,190.936,132.387,67.3277,94.0047,0,157.273,179.389,157.273,85.3843,224.6,85.3843,224.6,179.389
185,7480,258,190.883,133.239,67.2154,93.8479,0,157.276,180.163,157.276,86.3149,224.491,86.3149,224.491,180.163
186,7520,264,191.295,134.219,67.0044,93.5533,0,157.793,180.996,157.793,87.4427,224.797,87.4427,224.797,180.996
187,7560,268,191.564,135.151,66.9754,93.5129,0,158.076,181.907,158.076,88.3942,225.052,88.3942,225.052,181.907
188,7600,267,191.755,136.006,67.001,93.5485,0,158.255,182.78,158.255,89.2314,225.256,89.2314,225.256,182.78
189,7640,270,191.935,136.898,66.9104,93.422,0,158.48,183.609,158.48,90.1868,225.39,90.1868,225.39,183.609
190,7680,270,192.154,137.915,66.7376,93.1809,0,158.785,184.505,158.785,91.3242,225.523,91.3242,225.523,184.505
191,7720,270,192.315,138.981,66.7933,93.2586,0,158.919,185.61,158.919,92.3513,225.712,92.3513,225.712,185.61
192,7760,266,192.206,140.065,66.3487,92.6378,0,159.032,186.384,159.032,93.7466,225.381,93.7466,225.381,186.384
193,7800,263,192.192,140.968,66.2906,92.5566,0,159.046,187.246,159.046,94.6894,225.337,94.6894,225.337,187.246
194,7840,273,192.305,141.759,66.1866,92.4115,0,159.212,187.965,159.212,95.5535,225.399,95.5535,225.399,187.965
195,7880,269,192.511,142.575,65.8681,91.9668,0,159.577,188.558,159.577,96.5915,225.445,96.5916,225.445,188.558
196,7920,265,192.624,143.071,65.8036,91.8767,0,159.722,189.009,159.722,97.1325,225.526,97.1325,225.526,189.009
197,7960,272,192.594,143.545,66.0249,92.1857,0,159.582,189.637,159.582,97.4518,225.607,97.4518,225.607,189.637
198,8000,269,192.562,144.125,65.8285,91.9115,0,159.647,190.081,159.647,98.1692,225.476,98.1692,225.476,190.081
199,8040,271,192.633,144.729,65.9119,92.0279,0,159.677,190.743,159.677,98.7151,225.589,98.7151,225.589,190.743
200,8080,275,192.767,145.252,65.7004,91.7326,0,159.917,191.118,159.917,99.3855,225.617,99.3855,225.617,191.118
201,8120,272,192.878,146.124,65.3622,91.2605,0,160.197,191.754,160.197,100.494,225.56,100.494,225.56,191.754
202,8160,265,192.896,146.783,65.207,91.0438,0,160.292,192.305,160.292,101.261,225.499,101.261,225.499,192.305
203,8200,270,192.709,147.469,65.1712,90.9938,0,160.123,192.966,160.123,101.972,225.295,101.972,225.295,192.966
204,8240,266,192.699,148.618,64.7096,90.3493,0,160.344,193.793,160.344,103.443,225.054,103.443,225.054,193.793
205,8280,267,192.712,149.717,64.621,90.2255,0,160.402,194.83,160.402,104.605,225.023,104.605,225.023,194.83
206,8320,260,192.879,150.584,64.755,90.4126,0,160.501,195.79,160.501,105.378,225.256,105.378,225.256,195.79
207,8360,264,193.022,151.372,64.4426,89.9764,0,160.801,196.36,160.801,106.384,225.244,106.384,225.244,196.36
208,8400,260,193.176,151.973,64.2992,89.7763,0,161.026,196.861,161.026,107.085,225.325,107.085,225.325,196.861
209,8440,255,193.313,152.597,64.5424,90.1158,0,161.042,197.655,161.042,107.539,225.584,107.539,225.584,197.655
210,8480,258,193.229,153.292,64.4576,89.9975,0,161,198.29,161,108.293,225.458,108.293,225.458,198.29
211,8520,259,193.298,154.225,64.4021,89.92,0,161.097,199.185,161.097,109.265,225.5,109.265,225.5,199.185
